origin,o_lon,o_lat,destination,d_lon,d_lat,delay,count
SFO,-122.374889,37.618972,PHX,-112.011583,33.434278,0,1
SFO,-122.374889,37.618972,LAX,-118.408075,33.942536,0,1
SFO,-122.374889,37.618972,ORD,-87.904842,41.978603,14,1
SFO,-122.374889,37.618972,PHL,-75.241139,39.871944,0,1
SFO,-122.374889,37.618972,LAX,-118.408075,33.942536,11,1
SFO,-122.374889,37.618972,LAX,-118.408075,33.942536,16,1
SFO,-122.374889,37.618972,BOS,-71.005181,42.364347,3,1
ATL,-84.428067,33.636719,MCO,-81.308994,28.429394,0,1
ATL,-84.428067,33.636719,MSP,-93.221767,44.881956,3,1
ATL,-84.428067,33.636719,LAX,-118.408075,33.942536,0,1
ATL,-84.428067,33.636719,IAH,-95.341442,29.984433,0,1
ATL,-84.428067,33.636719,DEN,-104.673178,39.861656,33,1
ATL,-84.428067,33.636719,CLT,-80.943139,35.214,0,1
ATL,-84.428067,33.636719,DFW,-97.037997,32.896828,0,1
ATL,-84.428067,33.636719,MCO,-81.308994,28.429394,3,1
ATL,-84.428067,33.636719,BOS,-71.005181,42.364347,0,1
ATL,-84.428067,33.636719,LGA,-73.872608,40.777245,0,1
ATL,-84.428067,33.636719,PHX,-112.011583,33.434278,0,1
ATL,-84.428067,33.636719,JFK,-73.778925,40.639751,0,1
ATL,-84.428067,33.636719,DFW,-97.037997,32.896828,0,1
ATL,-84.428067,33.636719,LAS,-115.15225,36.080056,0,1
ATL,-84.428067,33.636719,PHL,-75.241139,39.871944,44,1
ATL,-84.428067,33.636719,EWR,-74.168667,40.6925,0,1
ATL,-84.428067,33.636719,BOS,-71.005181,42.364347,20,1
ATL,-84.428067,33.636719,CLT,-80.943139,35.214,0,1
ATL,-84.428067,33.636719,DEN,-104.673178,39.861656,37,1
ATL,-84.428067,33.636719,LGA,-73.872608,40.777245,37,1
ATL,-84.428067,33.636719,PHX,-112.011583,33.434278,0,1
ATL,-84.428067,33.636719,LGA,-73.872608,40.777245,23,1
ATL,-84.428067,33.636719,ORD,-87.904842,41.978603,24,1
ATL,-84.428067,33.636719,ORD,-87.904842,41.978603,14,1
ATL,-84.428067,33.636719,JFK,-73.778925,40.639751,124,1
ATL,-84.428067,33.636719,BOS,-71.005181,42.364347,0,1
ATL,-84.428067,33.636719,MSP,-93.221767,44.881956,0,1
ATL,-84.428067,33.636719,LAS,-115.15225,36.080056,0,1
ATL,-84.428067,33.636719,MIA,-80.290556,25.79325,0,1
ATL,-84.428067,33.636719,ORD,-87.904842,41.978603,0,1
ATL,-84.428067,33.636719,ORD,-87.904842,41.978603,0,1
ATL,-84.428067,33.636719,DEN,-104.673178,39.861656,0,1
ATL,-84.428067,33.636719,PHX,-112.011583,33.434278,0,1
ATL,-84.428067,33.636719,DEN,-104.673178,39.861656,0,1
ATL,-84.428067,33.636719,MIA,-80.290556,25.79325,0,1
BOS,-71.005181,42.364347,ORD,-87.904842,41.978603,0,1
BOS,-71.005181,42.364347,ORD,-87.904842,41.978603,48,1
BOS,-71.005181,42.364347,MCO,-81.308994,28.429394,0,1
BOS,-71.005181,42.364347,LAX,-118.408075,33.942536,1,1
BOS,-71.005181,42.364347,MCO,-81.308994,28.429394,0,1
BOS,-71.005181,42.364347,LGA,-73.872608,40.777245,0,1
BOS,-71.005181,42.364347,PHL,-75.241139,39.871944,0,1
BOS,-71.005181,42.364347,ORD,-87.904842,41.978603,0,1
BOS,-71.005181,42.364347,CLT,-80.943139,35.214,66,1
BOS,-71.005181,42.364347,LAS,-115.15225,36.080056,0,1
BOS,-71.005181,42.364347,ORD,-87.904842,41.978603,3,1
BOS,-71.005181,42.364347,DEN,-104.673178,39.861656,0,1
BOS,-71.005181,42.364347,PHX,-112.011583,33.434278,0,1
BOS,-71.005181,42.364347,MSP,-93.221767,44.881956,0,1
BOS,-71.005181,42.364347,PHL,-75.241139,39.871944,0,1
BOS,-71.005181,42.364347,MCO,-81.308994,28.429394,8,1
CLT,-80.943139,35.214,ORD,-87.904842,41.978603,29,1
CLT,-80.943139,35.214,ORD,-87.904842,41.978603,0,1
CLT,-80.943139,35.214,BOS,-71.005181,42.364347,0,1
CLT,-80.943139,35.214,LGA,-73.872608,40.777245,0,1
CLT,-80.943139,35.214,LGA,-73.872608,40.777245,0,1
CLT,-80.943139,35.214,DFW,-97.037997,32.896828,0,1
CLT,-80.943139,35.214,LGA,-73.872608,40.777245,0,1
CLT,-80.943139,35.214,EWR,-74.168667,40.6925,3,1
CLT,-80.943139,35.214,DTW,-83.353389,42.212444,0,1
CLT,-80.943139,35.214,ORD,-87.904842,41.978603,0,1
CLT,-80.943139,35.214,PHL,-75.241139,39.871944,0,1
CLT,-80.943139,35.214,JFK,-73.778925,40.639751,0,1
CLT,-80.943139,35.214,PHX,-112.011583,33.434278,3,1
CLT,-80.943139,35.214,MCO,-81.308994,28.429394,1,1
CLT,-80.943139,35.214,ATL,-84.428067,33.636719,14,1
CLT,-80.943139,35.214,ORD,-87.904842,41.978603,0,1
CLT,-80.943139,35.214,ATL,-84.428067,33.636719,0,1
CLT,-80.943139,35.214,MCO,-81.308994,28.429394,0,1
CLT,-80.943139,35.214,BOS,-71.005181,42.364347,0,1
CLT,-80.943139,35.214,ATL,-84.428067,33.636719,0,1
DEN,-104.673178,39.861656,SFO,-122.374889,37.618972,0,1
DEN,-104.673178,39.861656,IAH,-95.341442,29.984433,12,1
DEN,-104.673178,39.861656,LGA,-73.872608,40.777245,30,1
DEN,-104.673178,39.861656,SEA,-122.309306,47.449,30,1
DEN,-104.673178,39.861656,DFW,-97.037997,32.896828,12,1
DEN,-104.673178,39.861656,SFO,-122.374889,37.618972,0,1
DEN,-104.673178,39.861656,JFK,-73.778925,40.639751,4,1
DEN,-104.673178,39.861656,LAX,-118.408075,33.942536,10,1
DEN,-104.673178,39.861656,SEA,-122.309306,47.449,0,1
DEN,-104.673178,39.861656,PHL,-75.241139,39.871944,270,1
DEN,-104.673178,39.861656,ATL,-84.428067,33.636719,1,1
DEN,-104.673178,39.861656,SEA,-122.309306,47.449,11,1
DEN,-104.673178,39.861656,LAS,-115.15225,36.080056,1,1
DEN,-104.673178,39.861656,MSP,-93.221767,44.881956,21,1
DEN,-104.673178,39.861656,DFW,-97.037997,32.896828,1,1
DEN,-104.673178,39.861656,PHX,-112.011583,33.434278,77,1
DEN,-104.673178,39.861656,ORD,-87.904842,41.978603,0,1
DEN,-104.673178,39.861656,CLT,-80.943139,35.214,0,1
DEN,-104.673178,39.861656,IAH,-95.341442,29.984433,26,1
DEN,-104.673178,39.861656,ATL,-84.428067,33.636719,0,1
DEN,-104.673178,39.861656,ATL,-84.428067,33.636719,0,1
DEN,-104.673178,39.861656,DFW,-97.037997,32.896828,4,1
DEN,-104.673178,39.861656,DFW,-97.037997,32.896828,0,1
DEN,-104.673178,39.861656,PHX,-112.011583,33.434278,0,1
DEN,-104.673178,39.861656,IAH,-95.341442,29.984433,23,1
DEN,-104.673178,39.861656,LGA,-73.872608,40.777245,66,1
DFW,-97.037997,32.896828,LGA,-73.872608,40.777245,0,1
DFW,-97.037997,32.896828,PHX,-112.011583,33.434278,0,1
DFW,-97.037997,32.896828,ATL,-84.428067,33.636719,0,1
DFW,-97.037997,32.896828,BOS,-71.005181,42.364347,0,1
DFW,-97.037997,32.896828,LAX,-118.408075,33.942536,49,1
DFW,-97.037997,32.896828,EWR,-74.168667,40.6925,0,1
DFW,-97.037997,32.896828,ORD,-87.904842,41.978603,4,1
DFW,-97.037997,32.896828,LAX,-118.408075,33.942536,60,1
DFW,-97.037997,32.896828,LGA,-73.872608,40.777245,0,1
DFW,-97.037997,32.896828,PHX,-112.011583,33.434278,17,1
DFW,-97.037997,32.896828,SEA,-122.309306,47.449,0,1
DFW,-97.037997,32.896828,IAH,-95.341442,29.984433,39,1
DFW,-97.037997,32.896828,BOS,-71.005181,42.364347,0,1
DFW,-97.037997,32.896828,LAX,-118.408075,33.942536,6,1
DFW,-97.037997,32.896828,LGA,-73.872608,40.777245,1,1
DFW,-97.037997,32.896828,DEN,-104.673178,39.861656,23,1
DFW,-97.037997,32.896828,DEN,-104.673178,39.861656,0,1
DFW,-97.037997,32.896828,LAS,-115.15225,36.080056,0,1
DFW,-97.037997,32.896828,IAH,-95.341442,29.984433,76,1
DFW,-97.037997,32.896828,LAX,-118.408075,33.942536,3,1
DFW,-97.037997,32.896828,MCO,-81.308994,28.429394,0,1
DFW,-97.037997,32.896828,PHL,-75.241139,39.871944,22,1
DFW,-97.037997,32.896828,LAX,-118.408075,33.942536,11,1
DFW,-97.037997,32.896828,PHL,-75.241139,39.871944,9,1
DFW,-97.037997,32.896828,MIA,-80.290556,25.79325,0,1
DFW,-97.037997,32.896828,MIA,-80.290556,25.79325,6,1
DTW,-83.353389,42.212444,DFW,-97.037997,32.896828,1,1
DTW,-83.353389,42.212444,LGA,-73.872608,40.777245,0,1
DTW,-83.353389,42.212444,DEN,-104.673178,39.861656,0,1
DTW,-83.353389,42.212444,PHX,-112.011583,33.434278,0,1
DTW,-83.353389,42.212444,MSP,-93.221767,44.881956,0,1
DTW,-83.353389,42.212444,BOS,-71.005181,42.364347,0,1
DTW,-83.353389,42.212444,EWR,-74.168667,40.6925,104,1
DTW,-83.353389,42.212444,MSP,-93.221767,44.881956,246,1
DTW,-83.353389,42.212444,SFO,-122.374889,37.618972,26,1
DTW,-83.353389,42.212444,ORD,-87.904842,41.978603,0,1
DTW,-83.353389,42.212444,ATL,-84.428067,33.636719,0,1
DTW,-83.353389,42.212444,LGA,-73.872608,40.777245,0,1
EWR,-74.168667,40.6925,MCO,-81.308994,28.429394,0,1
EWR,-74.168667,40.6925,ATL,-84.428067,33.636719,18,1
EWR,-74.168667,40.6925,BOS,-71.005181,42.364347,0,1
EWR,-74.168667,40.6925,PHX,-112.011583,33.434278,0,1
EWR,-74.168667,40.6925,LAS,-115.15225,36.080056,6,1
EWR,-74.168667,40.6925,ORD,-87.904842,41.978603,0,1
EWR,-74.168667,40.6925,ATL,-84.428067,33.636719,0,1
EWR,-74.168667,40.6925,BOS,-71.005181,42.364347,0,1
EWR,-74.168667,40.6925,ORD,-87.904842,41.978603,115,1
EWR,-74.168667,40.6925,MCO,-81.308994,28.429394,1,1
EWR,-74.168667,40.6925,MSP,-93.221767,44.881956,2,1
EWR,-74.168667,40.6925,CLT,-80.943139,35.214,118,1
EWR,-74.168667,40.6925,DTW,-83.353389,42.212444,0,1
EWR,-74.168667,40.6925,DTW,-83.353389,42.212444,29,1
EWR,-74.168667,40.6925,DFW,-97.037997,32.896828,82,1
EWR,-74.168667,40.6925,MCO,-81.308994,28.429394,0,1
EWR,-74.168667,40.6925,ATL,-84.428067,33.636719,24,1
IAH,-95.341442,29.984433,LGA,-73.872608,40.777245,0,1
IAH,-95.341442,29.984433,LGA,-73.872608,40.777245,0,1
IAH,-95.341442,29.984433,PHX,-112.011583,33.434278,0,1
IAH,-95.341442,29.984433,DTW,-83.353389,42.212444,2,1
IAH,-95.341442,29.984433,SEA,-122.309306,47.449,0,1
IAH,-95.341442,29.984433,ORD,-87.904842,41.978603,17,1
IAH,-95.341442,29.984433,CLT,-80.943139,35.214,0,1
IAH,-95.341442,29.984433,LAX,-118.408075,33.942536,15,1
IAH,-95.341442,29.984433,LAX,-118.408075,33.942536,55,1
IAH,-95.341442,29.984433,ATL,-84.428067,33.636719,3,1
IAH,-95.341442,29.984433,EWR,-74.168667,40.6925,47,1
IAH,-95.341442,29.984433,PHL,-75.241139,39.871944,122,1
IAH,-95.341442,29.984433,LAX,-118.408075,33.942536,2,1
IAH,-95.341442,29.984433,LAX,-118.408075,33.942536,0,1
IAH,-95.341442,29.984433,SFO,-122.374889,37.618972,0,1
IAH,-95.341442,29.984433,LGA,-73.872608,40.777245,0,1
IAH,-95.341442,29.984433,LGA,-73.872608,40.777245,147,1
IAH,-95.341442,29.984433,ATL,-84.428067,33.636719,16,1
IAH,-95.341442,29.984433,DEN,-104.673178,39.861656,3,1
JFK,-73.778925,40.639751,MIA,-80.290556,25.79325,0,1
JFK,-73.778925,40.639751,MCO,-81.308994,28.429394,0,1
JFK,-73.778925,40.639751,ATL,-84.428067,33.636719,0,1
JFK,-73.778925,40.639751,DEN,-104.673178,39.861656,13,1
JFK,-73.778925,40.639751,ATL,-84.428067,33.636719,0,1
JFK,-73.778925,40.639751,ORD,-87.904842,41.978603,0,1
JFK,-73.778925,40.639751,MCO,-81.308994,28.429394,115,1
JFK,-73.778925,40.639751,MCO,-81.308994,28.429394,73,1
JFK,-73.778925,40.639751,SFO,-122.374889,37.618972,0,1
JFK,-73.778925,40.639751,SEA,-122.309306,47.449,0,1
JFK,-73.778925,40.639751,DEN,-104.673178,39.861656,0,1
JFK,-73.778925,40.639751,DTW,-83.353389,42.212444,0,1
LAS,-115.15225,36.080056,PHX,-112.011583,33.434278,0,1
LAS,-115.15225,36.080056,SEA,-122.309306,47.449,0,1
LAS,-115.15225,36.080056,LAX,-118.408075,33.942536,0,1
LAS,-115.15225,36.080056,MCO,-81.308994,28.429394,0,1
LAS,-115.15225,36.080056,PHX,-112.011583,33.434278,3,1
LAS,-115.15225,36.080056,LAX,-118.408075,33.942536,8,1
LAS,-115.15225,36.080056,EWR,-74.168667,40.6925,0,1
LAS,-115.15225,36.080056,SFO,-122.374889,37.618972,0,1
LAS,-115.15225,36.080056,PHX,-112.011583,33.434278,0,1
LAS,-115.15225,36.080056,SFO,-122.374889,37.618972,8,1
LAS,-115.15225,36.080056,IAH,-95.341442,29.984433,0,1
LAS,-115.15225,36.080056,DFW,-97.037997,32.896828,0,1
LAS,-115.15225,36.080056,SFO,-122.374889,37.618972,3,1
LAS,-115.15225,36.080056,PHX,-112.011583,33.434278,0,1
LAS,-115.15225,36.080056,JFK,-73.778925,40.639751,29,1
LAS,-115.15225,36.080056,LAX,-118.408075,33.942536,0,1
LAS,-115.15225,36.080056,SEA,-122.309306,47.449,0,1
LAX,-118.408075,33.942536,ORD,-87.904842,41.978603,0,1
LAX,-118.408075,33.942536,ORD,-87.904842,41.978603,60,1
LAX,-118.408075,33.942536,DEN,-104.673178,39.861656,0,1
LAX,-118.408075,33.942536,SFO,-122.374889,37.618972,0,1
LAX,-118.408075,33.942536,ORD,-87.904842,41.978603,12,1
LAX,-118.408075,33.942536,JFK,-73.778925,40.639751,129,1
LAX,-118.408075,33.942536,SEA,-122.309306,47.449,119,1
LAX,-118.408075,33.942536,JFK,-73.778925,40.639751,4,1
LAX,-118.408075,33.942536,MCO,-81.308994,28.429394,0,1
LAX,-118.408075,33.942536,MCO,-81.308994,28.429394,3,1
LAX,-118.408075,33.942536,SFO,-122.374889,37.618972,8,1
LAX,-118.408075,33.942536,SFO,-122.374889,37.618972,0,1
LAX,-118.408075,33.942536,SFO,-122.374889,37.618972,0,1
LAX,-118.408075,33.942536,LAS,-115.15225,36.080056,0,1
LAX,-118.408075,33.942536,ORD,-87.904842,41.978603,44,1
LAX,-118.408075,33.942536,IAH,-95.341442,29.984433,10,1
LAX,-118.408075,33.942536,JFK,-73.778925,40.639751,0,1
LAX,-118.408075,33.942536,EWR,-74.168667,40.6925,9,1
LAX,-118.408075,33.942536,JFK,-73.778925,40.639751,158,1
LAX,-118.408075,33.942536,JFK,-73.778925,40.639751,0,1
LAX,-118.408075,33.942536,MIA,-80.290556,25.79325,308,1
LAX,-118.408075,33.942536,PHX,-112.011583,33.434278,48,1
LAX,-118.408075,33.942536,JFK,-73.778925,40.639751,13,1
LAX,-118.408075,33.942536,SEA,-122.309306,47.449,7,1
LAX,-118.408075,33.942536,SEA,-122.309306,47.449,10,1
LAX,-118.408075,33.942536,LAS,-115.15225,36.080056,80,1
LAX,-118.408075,33.942536,ORD,-87.904842,41.978603,80,1
LAX,-118.408075,33.942536,SFO,-122.374889,37.618972,44,1
LAX,-118.408075,33.942536,IAH,-95.341442,29.984433,55,1
LAX,-118.408075,33.942536,SFO,-122.374889,37.618972,0,1
LAX,-118.408075,33.942536,IAH,-95.341442,29.984433,1,1
LAX,-118.408075,33.942536,DEN,-104.673178,39.861656,66,1
LAX,-118.408075,33.942536,DFW,-97.037997,32.896828,0,1
LAX,-118.408075,33.942536,SFO,-122.374889,37.618972,0,1
LGA,-73.872608,40.777245,DEN,-104.673178,39.861656,1,1
LGA,-73.872608,40.777245,DFW,-97.037997,32.896828,1,1
LGA,-73.872608,40.777245,ATL,-84.428067,33.636719,0,1
LGA,-73.872608,40.777245,IAH,-95.341442,29.984433,0,1
LGA,-73.872608,40.777245,ORD,-87.904842,41.978603,56,1
LGA,-73.872608,40.777245,BOS,-71.005181,42.364347,0,1
LGA,-73.872608,40.777245,BOS,-71.005181,42.364347,0,1
LGA,-73.872608,40.777245,CLT,-80.943139,35.214,0,1
LGA,-73.872608,40.777245,CLT,-80.943139,35.214,1,1
LGA,-73.872608,40.777245,MIA,-80.290556,25.79325,27,1
LGA,-73.872608,40.777245,CLT,-80.943139,35.214,0,1
LGA,-73.872608,40.777245,CLT,-80.943139,35.214,0,1
LGA,-73.872608,40.777245,DTW,-83.353389,42.212444,0,1
LGA,-73.872608,40.777245,ATL,-84.428067,33.636719,0,1
LGA,-73.872608,40.777245,DTW,-83.353389,42.212444,0,1
MCO,-81.308994,28.429394,DFW,-97.037997,32.896828,9,1
MCO,-81.308994,28.429394,DFW,-97.037997,32.896828,0,1
MCO,-81.308994,28.429394,IAH,-95.341442,29.984433,0,1
MCO,-81.308994,28.429394,MIA,-80.290556,25.79325,2,1
MCO,-81.308994,28.429394,ATL,-84.428067,33.636719,0,1
MCO,-81.308994,28.429394,JFK,-73.778925,40.639751,159,1
MCO,-81.308994,28.429394,PHL,-75.241139,39.871944,0,1
MCO,-81.308994,28.429394,DTW,-83.353389,42.212444,0,1
MCO,-81.308994,28.429394,ORD,-87.904842,41.978603,0,1
MCO,-81.308994,28.429394,ATL,-84.428067,33.636719,0,1
MCO,-81.308994,28.429394,JFK,-73.778925,40.639751,8,1
MCO,-81.308994,28.429394,CLT,-80.943139,35.214,0,1
MCO,-81.308994,28.429394,PHL,-75.241139,39.871944,0,1
MCO,-81.308994,28.429394,PHL,-75.241139,39.871944,1,1
MCO,-81.308994,28.429394,IAH,-95.341442,29.984433,0,1
MCO,-81.308994,28.429394,IAH,-95.341442,29.984433,0,1
MCO,-81.308994,28.429394,SFO,-122.374889,37.618972,0,1
MIA,-80.290556,25.79325,MSP,-93.221767,44.881956,0,1
MIA,-80.290556,25.79325,ATL,-84.428067,33.636719,0,1
MIA,-80.290556,25.79325,SFO,-122.374889,37.618972,17,1
MIA,-80.290556,25.79325,PHL,-75.241139,39.871944,0,1
MIA,-80.290556,25.79325,CLT,-80.943139,35.214,0,1
MIA,-80.290556,25.79325,SFO,-122.374889,37.618972,23,1
MIA,-80.290556,25.79325,EWR,-74.168667,40.6925,0,1
MIA,-80.290556,25.79325,MCO,-81.308994,28.429394,125,1
MIA,-80.290556,25.79325,LAX,-118.408075,33.942536,17,1
MIA,-80.290556,25.79325,IAH,-95.341442,29.984433,7,1
MIA,-80.290556,25.79325,CLT,-80.943139,35.214,0,1
MIA,-80.290556,25.79325,ORD,-87.904842,41.978603,69,1
MIA,-80.290556,25.79325,BOS,-71.005181,42.364347,33,1
MIA,-80.290556,25.79325,BOS,-71.005181,42.364347,3,1
MIA,-80.290556,25.79325,BOS,-71.005181,42.364347,65,1
MIA,-80.290556,25.79325,ORD,-87.904842,41.978603,0,1
MIA,-80.290556,25.79325,EWR,-74.168667,40.6925,0,1
MSP,-93.221767,44.881956,PHL,-75.241139,39.871944,17,1
MSP,-93.221767,44.881956,ORD,-87.904842,41.978603,0,1
MSP,-93.221767,44.881956,MCO,-81.308994,28.429394,0,1
MSP,-93.221767,44.881956,PHL,-75.241139,39.871944,0,1
MSP,-93.221767,44.881956,ATL,-84.428067,33.636719,1,1
MSP,-93.221767,44.881956,ATL,-84.428067,33.636719,0,1
MSP,-93.221767,44.881956,LGA,-73.872608,40.777245,0,1
MSP,-93.221767,44.881956,DFW,-97.037997,32.896828,0,1
MSP,-93.221767,44.881956,IAH,-95.341442,29.984433,0,1
MSP,-93.221767,44.881956,DTW,-83.353389,42.212444,0,1
MSP,-93.221767,44.881956,DEN,-104.673178,39.861656,25,1
MSP,-93.221767,44.881956,ORD,-87.904842,41.978603,65,1
MSP,-93.221767,44.881956,DTW,-83.353389,42.212444,0,1
MSP,-93.221767,44.881956,ORD,-87.904842,41.978603,99,1
MSP,-93.221767,44.881956,EWR,-74.168667,40.6925,0,1
MSP,-93.221767,44.881956,PHL,-75.241139,39.871944,0,1
MSP,-93.221767,44.881956,ORD,-87.904842,41.978603,0,1
ORD,-87.904842,41.978603,SFO,-122.374889,37.618972,0,1
ORD,-87.904842,41.978603,BOS,-71.005181,42.364347,0,1
ORD,-87.904842,41.978603,PHL,-75.241139,39.871944,0,1
ORD,-87.904842,41.978603,LGA,-73.872608,40.777245,12,1
ORD,-87.904842,41.978603,MCO,-81.308994,28.429394,2,1
ORD,-87.904842,41.978603,MCO,-81.308994,28.429394,5,1
ORD,-87.904842,41.978603,MIA,-80.290556,25.79325,4,1
ORD,-87.904842,41.978603,MSP,-93.221767,44.881956,2,1
ORD,-87.904842,41.978603,DTW,-83.353389,42.212444,0,1
ORD,-87.904842,41.978603,LAX,-118.408075,33.942536,23,1
ORD,-87.904842,41.978603,BOS,-71.005181,42.364347,0,1
ORD,-87.904842,41.978603,ATL,-84.428067,33.636719,0,1
ORD,-87.904842,41.978603,LAS,-115.15225,36.080056,0,1
ORD,-87.904842,41.978603,CLT,-80.943139,35.214,0,1
ORD,-87.904842,41.978603,DFW,-97.037997,32.896828,1,1
ORD,-87.904842,41.978603,CLT,-80.943139,35.214,0,1
ORD,-87.904842,41.978603,SEA,-122.309306,47.449,0,1
ORD,-87.904842,41.978603,DFW,-97.037997,32.896828,0,1
ORD,-87.904842,41.978603,BOS,-71.005181,42.364347,32,1
ORD,-87.904842,41.978603,DTW,-83.353389,42.212444,0,1
ORD,-87.904842,41.978603,CLT,-80.943139,35.214,0,1
ORD,-87.904842,41.978603,DFW,-97.037997,32.896828,0,1
ORD,-87.904842,41.978603,LAX,-118.408075,33.942536,3,1
ORD,-87.904842,41.978603,DEN,-104.673178,39.861656,15,1
ORD,-87.904842,41.978603,PHL,-75.241139,39.871944,0,1
ORD,-87.904842,41.978603,MIA,-80.290556,25.79325,23,1
ORD,-87.904842,41.978603,DTW,-83.353389,42.212444,60,1
ORD,-87.904842,41.978603,PHX,-112.011583,33.434278,27,1
ORD,-87.904842,41.978603,PHL,-75.241139,39.871944,31,1
ORD,-87.904842,41.978603,LAX,-118.408075,33.942536,8,1
ORD,-87.904842,41.978603,PHX,-112.011583,33.434278,0,1
ORD,-87.904842,41.978603,DTW,-83.353389,42.212444,0,1
ORD,-87.904842,41.978603,MSP,-93.221767,44.881956,12,1
ORD,-87.904842,41.978603,LGA,-73.872608,40.777245,0,1
ORD,-87.904842,41.978603,DTW,-83.353389,42.212444,0,1
ORD,-87.904842,41.978603,DEN,-104.673178,39.861656,0,1
ORD,-87.904842,41.978603,DEN,-104.673178,39.861656,0,1
ORD,-87.904842,41.978603,IAH,-95.341442,29.984433,15,1
ORD,-87.904842,41.978603,LGA,-73.872608,40.777245,0,1
ORD,-87.904842,41.978603,SFO,-122.374889,37.618972,131,1
ORD,-87.904842,41.978603,LAX,-118.408075,33.942536,72,1
PHL,-75.241139,39.871944,ORD,-87.904842,41.978603,3,1
PHL,-75.241139,39.871944,MSP,-93.221767,44.881956,6,1
PHL,-75.241139,39.871944,ATL,-84.428067,33.636719,0,1
PHL,-75.241139,39.871944,CLT,-80.943139,35.214,0,1
PHL,-75.241139,39.871944,MSP,-93.221767,44.881956,4,1
PHL,-75.241139,39.871944,ORD,-87.904842,41.978603,27,1
PHL,-75.241139,39.871944,MIA,-80.290556,25.79325,0,1
PHL,-75.241139,39.871944,MSP,-93.221767,44.881956,211,1
PHL,-75.241139,39.871944,MCO,-81.308994,28.429394,0,1
PHL,-75.241139,39.871944,ATL,-84.428067,33.636719,0,1
PHL,-75.241139,39.871944,MCO,-81.308994,28.429394,0,1
PHL,-75.241139,39.871944,BOS,-71.005181,42.364347,0,1
PHL,-75.241139,39.871944,ATL,-84.428067,33.636719,0,1
PHL,-75.241139,39.871944,MIA,-80.290556,25.79325,0,1
PHL,-75.241139,39.871944,SFO,-122.374889,37.618972,42,1
PHL,-75.241139,39.871944,CLT,-80.943139,35.214,0,1
PHL,-75.241139,39.871944,ORD,-87.904842,41.978603,15,1
PHL,-75.241139,39.871944,LAX,-118.408075,33.942536,0,1
PHX,-112.011583,33.434278,DTW,-83.353389,42.212444,0,1
PHX,-112.011583,33.434278,PHL,-75.241139,39.871944,0,1
PHX,-112.011583,33.434278,ORD,-87.904842,41.978603,0,1
PHX,-112.011583,33.434278,DFW,-97.037997,32.896828,0,1
PHX,-112.011583,33.434278,JFK,-73.778925,40.639751,0,1
PHX,-112.011583,33.434278,BOS,-71.005181,42.364347,0,1
PHX,-112.011583,33.434278,CLT,-80.943139,35.214,28,1
PHX,-112.011583,33.434278,DFW,-97.037997,32.896828,54,1
PHX,-112.011583,33.434278,EWR,-74.168667,40.6925,0,1
PHX,-112.011583,33.434278,MSP,-93.221767,44.881956,7,1
PHX,-112.011583,33.434278,MSP,-93.221767,44.881956,0,1
PHX,-112.011583,33.434278,SEA,-122.309306,47.449,61,1
PHX,-112.011583,33.434278,DFW,-97.037997,32.896828,0,1
PHX,-112.011583,33.434278,SEA,-122.309306,47.449,0,1
PHX,-112.011583,33.434278,DEN,-104.673178,39.861656,0,1
PHX,-112.011583,33.434278,LAX,-118.408075,33.942536,0,1
PHX,-112.011583,33.434278,LAS,-115.15225,36.080056,7,1
PHX,-112.011583,33.434278,SFO,-122.374889,37.618972,0,1
SEA,-122.309306,47.449,PHX,-112.011583,33.434278,6,1
SEA,-122.309306,47.449,LAX,-118.408075,33.942536,0,1
SEA,-122.309306,47.449,SFO,-122.374889,37.618972,57,1
SEA,-122.309306,47.449,DEN,-104.673178,39.861656,27,1
SEA,-122.309306,47.449,CLT,-80.943139,35.214,80,1
SEA,-122.309306,47.449,LAS,-115.15225,36.080056,0,1
SEA,-122.309306,47.449,ORD,-87.904842,41.978603,0,1
SEA,-122.309306,47.449,PHX,-112.011583,33.434278,14,1
SEA,-122.309306,47.449,IAH,-95.341442,29.984433,2,1
SEA,-122.309306,47.449,JFK,-73.778925,40.639751,8,1
SEA,-122.309306,47.449,DEN,-104.673178,39.861656,213,1
SEA,-122.309306,47.449,LAS,-115.15225,36.080056,0,1
SEA,-122.309306,47.449,SFO,-122.374889,37.618972,0,1
SEA,-122.309306,47.449,PHX,-112.011583,33.434278,0,1
SFO,-122.374889,37.618972,LAX,-118.408075,33.942536,0,1
SFO,-122.374889,37.618972,DFW,-97.037997,32.896828,0,1
SFO,-122.374889,37.618972,MSP,-93.221767,44.881956,61,1
SFO,-122.374889,37.618972,EWR,-74.168667,40.6925,3,1
SFO,-122.374889,37.618972,JFK,-73.778925,40.639751,73,1
